id,attr_time,attr_x,attr_y,attr_z
1,1436185163424,0.0039440542,0.037169833,-0.008020926
2,1436185163444,0.013717899,0.039002426,-0.007104628
3,1436185163464,0.019215686,0.036558967,-0.0034394376
4,1436185163487,0.021659145,0.04144589,-0.0019122735
5,1436185163505,0.020742849,0.04847084,-0.010158954
6,1436185163525,0.021353714,0.042973053,-0.014740444
7,1436185163545,0.01860482,0.039002426,-0.014435011
8,1436185163567,0.021659145,0.037780695,-0.0113806855
9,1436185163585,0.026546067,0.042056754,-0.008631792
10,1436185163636,0.02440804,0.043583915,-0.013518713
11,1436185163646,0.023491742,0.036558967,-0.019932799
12,1436185163647,0.027767798,0.03961329,-0.016267607
13,1436185163665,0.021048281,0.04175132,-0.008937225
14,1436185163685,0.025018906,0.036253534,-0.009242657
15,1436185163706,0.026546067,0.032893773,-0.01076982
16,1436185163726,0.034181885,0.032282908,-0.014129579
17,1436185163744,0.023491742,0.038086127,-0.0113806855
18,1436185163766,0.021659145,0.035337236,-0.006799195
19,1436185163786,0.017077656,0.032893773,-0.0095480895
20,1436185163807,0.018910253,0.04052959,-0.014740444
21,1436185163828,0.014328763,0.036558967,-0.014740444
22,1436185163848,0.013412466,0.033199206,-0.007104628
23,1436185163881,0.01616136,0.033199206,-0.008631792
24,1436185163887,0.013717899,0.024952527,-0.015962174
25,1436185163904,0.016772224,0.03472637,-0.017183905
26,1436185163924,0.012801601,0.043889347,-0.009853522
27,1436185163945,0.012801601,0.036558967,-0.011686117
28,1436185163965,0.013107033,0.037169833,-0.010158954
29,1436185163988,0.021659145,0.031366613,-0.01199155
30,1436185164008,0.018299388,0.039002426,-0.011075253
31,1436185164027,0.014634196,0.046027377,-0.007104628
32,1436185164048,0.015245061,0.045721944,-0.0077154934
33,1436185164101,0.016772224,0.0368644,-0.0077154934
34,1436185164110,0.021353714,0.042973053,-0.011075253
35,1436185164111,0.020742849,0.044500213,-0.010464387
36,1436185164133,0.021964578,0.043278486,-0.0095480895
37,1436185164146,0.01982655,0.037475266,-0.014129579
38,1436185164166,0.026240638,0.042056754,-0.008326359
39,1436185164185,0.01952112,0.038696993,-0.0031340048
40,1436185164205,0.019215686,0.035337236,-0.002828572
41,1436185164228,0.025629772,0.030144881,-0.006493764
42,1436185164246,0.025935205,0.035337236,-0.011075253
43,1436185164268,0.021659145,0.040835023,-0.004661167
44,1436185164289,0.008830976,0.04175132,0.0005311873
45,1436185164309,0.008220112,0.037169833,0.0011420529
46,1436185164336,0.011579869,0.04052959,-0.0025231391
47,1436185164349,0.014939629,0.037169833,-0.0037448704
48,1436185164387,0.008830976,0.03839156,-0.0052720327
49,1436185164388,0.006082082,0.020676471,-0.009242657
50,1436185164405,0.0048603527,0.029228583,-0.0052720327
51,1436185164426,0.002416891,0.037169833,-0.0031340048
52,1436185164446,0.00088972785,0.04969257,-0.0040503014
53,1436185164466,0.006387515,0.04755454,-0.002828572
54,1436185164488,-2.6569702e-05,0.044805646,-0.0058828983
55,1436185164505,0.006387515,0.045721944,-0.0013014078
56,1436185164552,0.012801601,0.035337236,-0.01199155
57,1436185164553,0.011885302,0.030755747,-0.013824146
58,1436185164567,0.015245061,0.03258834,-0.012907849
59,1436185164586,0.014328763,0.039002426,-0.009242657
60,1436185164606,0.01616136,0.030755747,-0.0019122735
61,1436185164627,0.013717899,0.03564267,-0.008631792
62,1436185164647,0.02227001,0.044500213,-0.015045877
63,1436185164666,0.030822126,0.051830597,-0.015351309
64,1436185164687,0.025324339,0.04266762,-0.0077154934
65,1436185164707,0.023797175,0.033199206,-0.008937225
66,1436185164728,0.026546067,0.032893773,-0.008020926
67,1436185164748,0.0268515,0.050303433,-0.013518713
68,1436185164766,0.020131983,0.0359481,-0.008937225
69,1436185164787,0.01860482,0.01945474,-0.0074100606
70,1436185164808,0.011885302,0.030450314,-0.0074100606
71,1436185164828,0.008830976,0.037475266,-0.006188331
72,1436185164848,0.0057766503,0.042973053,-0.0055774655
73,1436185164872,0.012801601,0.042973053,-0.004355734
74,1436185164889,0.021659145,0.030144881,-0.015962174
75,1436185164907,0.02318631,0.032893773,-0.0074100606
76,1436185164926,0.017077656,0.045721944,-0.008937225
77,1436185164946,0.016466793,0.042056754,-0.008937225
78,1436185165004,0.00058429595,0.030144881,-0.0016068406
79,1436185165013,0.0036386214,0.029228583,-0.004661167
80,1436185165014,0.012190735,0.030450314,-0.004661167
81,1436185165029,0.002416891,0.032893773,-0.009242657
82,1436185165046,0.0051657846,0.026174258,-0.012296983
83,1436185165069,0.0076092463,0.028312284,-0.008937225
84,1436185165088,0.008525543,0.020676471,-0.013518713
85,1436185165107,0.007914679,0.021287333,-0.017183905
86,1436185165127,0.013107033,0.024647094,-0.015351309
87,1436185165146,0.011885302,0.025563393,-0.0113806855
88,1436185165169,0.016466793,0.025868826,-0.009242657
89,1436185165186,0.014634196,0.029534016,-0.008326359
90,1436185165207,0.014634196,0.0359481,-0.010158954
91,1436185165229,0.013717899,0.034420937,-0.015045877
92,1436185165249,0.017688522,0.031672046,-0.0037448704
93,1436185165269,0.01982655,0.030755747,-0.008937225
94,1436185165294,0.021353714,0.022203632,-0.0113806855
95,1436185165309,0.01738309,0.02678512,-0.010464387
