id,attr_time,attr_x,attr_y,attr_z
1,1436969335816,10.598533,0.40222588,3.6326025
2,1436969335834,11.541848,0.9696517,3.5422213
3,1436969335854,11.730989,1.1486182,3.5835214
4,1436969335899,11.086351,1.1719618,3.8935704
5,1436969335900,10.320805,0.7380127,4.144962
6,1436969335917,10.307038,0.53570265,4.086902
7,1436969335933,10.18254,0.23343466,3.5350387
8,1436969335953,9.712079,-0.4165911,2.7670987
9,1436969335973,9.121908,-0.7990648,2.1583729
10,1436969335995,8.755595,-0.7284359,2.0392613
11,1436969336023,8.521563,-0.3788824,1.9692309
12,1436969336037,8.167819,-0.074220255,2.1033063
13,1436969336055,8.598776,-0.12330139,2.3582888
14,1436969336075,9.671378,-0.3309984,2.6384103
15,1436969336095,10.793061,-0.41180268,2.4462755
16,1436969336116,11.344326,-0.0724246,2.255338
17,1436969336135,10.980408,0.3393781,2.3145945
18,1436969336156,10.733805,0.362123,2.3953989
19,1436969336178,10.356718,0.35314476,2.3529017
20,1436969336198,10.242993,0.6757634,2.259528
21,1436969336215,9.727043,1.1563994,2.2260091
22,1436969336235,8.479065,1.3066356,2.1266496
23,1436969336257,7.304111,0.81283146,1.7860745
24,1436969336274,7.2460513,0.10534488,1.6112977
25,1436969336297,8.36175,-0.06284779,1.6011224
26,1436969336319,9.812635,0.40701428,1.6813282
27,1436969336336,10.484808,1.0510546,1.4323312
28,1436969336360,9.989208,1.4449008,1.1815386
29,1436969336384,8.579023,1.4221559,1.0893618
30,1436969336396,6.879739,1.1659763,1.3497312
31,1436969336416,5.7903767,0.89662856,2.2451627
32,1436969336435,6.4002995,0.12749124,3.6182373
33,1436969336454,9.147646,-1.5209166,4.685453
34,1436969336474,11.007342,-2.3786395,4.780622
35,1436969336495,14.698603,-3.3183637,4.1599255
36,1436969336522,15.990274,-2.5019407,2.019509
37,1436969336536,13.290214,-0.36631286,1.4850036
38,1436969336555,9.747394,0.8726865,2.7365725
39,1436969336581,8.333019,0.7326257,3.3991678
40,1436969336644,8.408437,-0.10115502,3.3626564
41,1436969336645,8.782531,-0.18375498,3.0591912
42,1436969336646,8.769362,0.39384618,2.6252422
43,1436969336665,8.655039,0.84096336,2.349909
44,1436969336674,8.831612,0.9223662,2.396596
45,1436969336701,9.543886,0.7314286,2.4959552
46,1436969336715,9.934141,0.48841715,2.271499
47,1436969336736,9.547478,0.18315643,2.1601684
48,1436969336755,9.105747,0.02873042,2.3636756
49,1436969336776,9.113529,0.038905777,2.5378537
50,1436969336797,9.470863,0.092176765,2.8365304
51,1436969336816,10.1699705,-0.065242,3.027468
52,1436969336836,10.484209,-0.2873042,2.9358897
53,1436969336856,10.305841,-0.19692309,2.7431567
54,1436969336876,9.946113,0.08499416,2.9340942
55,1436969336898,9.582792,0.2669535,3.063381
56,1436969336916,9.390657,0.09995792,3.1214404
57,1436969336936,9.39365,-0.075417355,3.0137014
58,1436969336955,9.510367,0.046088383,2.8963854
59,1436969336976,9.496601,0.25977087,2.8089972
60,1436969336998,9.3026705,0.50397944,2.8006175
61,1436969337016,8.983644,0.7266402,2.8814218
62,1436969337035,8.933365,0.7290344,3.0747535
63,1436969337055,9.144054,0.6775591,3.1908724
64,1436969337076,9.388862,0.4770447,3.0825348
65,1436969337098,9.437345,0.36990416,3.0496144
66,1436969337116,9.53012,0.3824737,2.9376855
67,1436969337138,9.449316,0.40342298,2.9771898
68,1436969337156,9.181165,0.38067806,2.9622262
69,1436969337176,8.942942,0.47884035,2.9011738
70,1436969337197,9.042301,0.5327099,2.9909565
71,1436969337216,9.392453,0.54168814,3.0609868
72,1436969337239,9.5385,0.47524905,3.008913
73,1436969337255,9.337387,0.41120413,3.0113072
74,1436969337277,9.164406,0.4297592,3.0490158
75,1436969337303,9.231443,0.44771573,3.0520086
76,1436969337373,9.413403,0.62728083,2.9724014
77,1436969337379,9.49301,0.8595184,2.8975825
78,1436969337380,9.270349,0.82001406,2.8473043
79,1436969337381,8.814852,0.5781997,2.5959132
80,1436969337403,8.677784,0.42078096,2.5013423
81,1436969337444,8.957906,0.39743748,2.6126726
82,1436969337445,9.61272,0.64823014,2.947861
83,1436969337457,9.901819,0.789488,2.9005754
84,1436969337497,9.755175,0.62368953,2.5474305
85,1436969337498,9.365519,0.14604631,2.404377
86,1436969337515,9.352949,0.06344634,2.6162639
87,1436969337539,9.812037,0.3728969,2.7012582
88,1436969337567,9.94312,0.61171854,2.409764
89,1436969337576,9.694122,0.7200562,2.1894975
90,1436969337596,9.23264,0.5351041,2.100912
91,1436969337616,9.264363,0.24779987,2.0266917
92,1436969337639,9.830592,0.14724341,1.9967642
93,1436969337655,10.127473,0.18435353,2.2780828
94,1436969337676,9.800665,0.19871874,2.56419
95,1436969337697,9.412206,0.19033903,2.5462334
96,1436969337717,9.263765,0.047884032,2.540248
97,1436969337739,9.187749,0.021547815,2.5797524
98,1436969337757,9.625289,0.08020575,2.5941176
99,1436969337776,9.880871,0.092775315,2.367267
100,1436969337797,9.594165,0.13227965,2.180519
101,1436969337819,9.284116,0.12689269,2.2439656
102,1436969337836,9.354146,0.16639702,2.3211784
103,1436969337856,9.715671,0.23642741,2.2421699
104,1436969337877,9.961076,0.2208651,2.2583308
105,1436969337898,9.872491,0.0724246,2.3636756
106,1436969337919,9.6528225,-0.2908955,2.2182279
107,1436969337940,9.490616,-0.6368576,1.941099
108,1436969337956,9.527725,-0.57879823,2.0386627
109,1436969337978,10.111312,-0.19812019,2.03567
110,1436969337996,10.542269,-0.12090719,1.9764135
111,1436969338017,10.594941,-0.2873042,1.9620483
112,1436969338038,10.378265,-0.7218518,1.8722657
113,1436969338059,9.880272,-0.7134721,1.9339164
114,1436969338127,9.518148,-0.34955344,2.0614076
115,1436969338128,9.536704,-0.0724246,2.1260512
116,1436969338129,9.592369,-0.093972415,1.8680758
117,1436969338136,9.731832,-0.41359833,1.7226281
118,1436969338163,9.807847,-0.5363012,1.7112557
119,1436969338177,9.427169,-0.1400608,1.7040731
120,1436969338210,9.254189,0.18315643,1.934515
121,1436969338217,9.749788,-0.049679685,2.059612
122,1436969338238,9.993997,-0.39264908,2.010531
123,1436969338264,9.850943,-0.35434186,1.9339164
124,1436969338278,9.637859,-0.18255788,2.005144
125,1436969338297,9.560047,-0.15622166,2.0093338
126,1436969338316,9.601946,-0.2160767,1.8016368
127,1436969338337,9.644443,-0.42078096,1.7328035
128,1436969338359,9.60853,-0.37229836,1.7351977
129,1436969338379,9.572617,-0.10115502,1.6238673
130,1436969338396,9.768343,-0.3250129,1.6370354
131,1436969338418,9.886856,-0.748188,1.9099745
132,1436969338441,10.101735,-0.7344214,2.0440497
133,1436969338458,10.271724,-0.31543607,1.9710265
134,1436969338476,10.00896,-0.22266077,1.9686323
135,1436969338500,9.198523,-0.25019407,1.881244
136,1436969338520,8.765771,0.08678981,1.4191631
137,1436969338538,9.389461,0.36750996,1.5131354
138,1436969338562,10.797251,-0.11192893,2.143409
139,1436969338576,10.66557,-0.56563014,1.9865888
140,1436969338598,9.541492,-0.2669535,1.5801731
141,1436969338616,9.066842,0.24001873,1.6681601
142,1436969338636,9.140464,0.40043023,1.8100165
143,1436969338656,9.657611,0.3333926,2.0949266
144,1436969338684,9.8683,-0.03172317,2.171541
145,1436969338698,9.522937,-0.4914099,1.797447
146,1436969338718,9.257181,-0.3716998,1.1079168
147,1436969338737,9.816826,0.42796355,1.7190368
148,1436969338761,10.70687,0.24660277,2.0530279
149,1436969338830,10.291476,-0.48003745,1.8447324
150,1436969338831,9.713875,-0.33638534,1.8956091
151,1436969338832,9.685743,0.05925649,2.2152352
152,1436969338842,9.957485,0.15143326,2.3481133
153,1436969338857,9.944916,0.035913024,2.3415294
154,1436969338877,9.573814,-0.2208651,2.2469583
155,1436969338911,9.252991,-0.25438392,2.2661119
156,1436969338917,9.238626,-0.05805939,2.6168625
157,1436969338938,9.401431,0.09995792,2.6192567
158,1436969338958,9.730036,0.2765303,2.3870192
159,1436969338978,9.782109,0.3345897,1.9111716
160,1436969338999,9.572019,0.3345897,1.9255368
161,1436969339017,9.304466,0.38845924,2.111686
162,1436969339040,9.324817,0.36870706,2.3080103
163,1436969339059,9.504981,0.23403321,2.3624785
164,1436969339080,9.677363,0.03232172,2.3295584
165,1436969339099,9.590573,-0.035314474,2.0482395
166,1436969339119,9.59177,0.11372458,1.8728642
167,1436969339168,9.77373,0.1328782,2.0847511
168,1436969339169,9.299079,0.36391866,1.8004397
169,1436969339180,8.471284,0.6548142,1.3844471
170,1436969339198,9.172785,0.054468088,2.4408886
171,1436969339217,10.689512,-0.3250129,2.8526914
172,1436969339239,11.43351,-0.142455,1.6633717
173,1436969339259,11.376648,-0.0005985504,1.4215573
174,1436969339278,10.819996,0.27952304,2.2427685
175,1436969339297,10.09575,0.47225627,2.5851393
176,1436969339322,8.878299,0.27593175,1.8088194
177,1436969339343,8.180987,-0.61650693,1.5921441
