id,attr_time,attr_x,attr_y,attr_z
1,1437236129747,0.11817589,0.1086012,-0.061723948
2,1437236129766,0.11634329,0.10524144,-0.0669163
3,1437236129789,0.10840204,0.11379355,-0.06508371
4,1437236129814,0.109929204,0.11959678,-0.06294568
5,1437236129833,0.119703054,0.115931585,-0.064778276
6,1437236129845,0.13192035,0.10707404,-0.06997063
7,1437236129867,0.11695416,0.11104466,-0.069359764
8,1437236129889,0.11023464,0.11654245,-0.07119236
9,1437236129907,0.115426995,0.117458746,-0.06844346
10,1437236129935,0.122757375,0.105852306,-0.067832604
11,1437236129993,0.12061935,0.10524144,-0.06813803
12,1437236129994,0.11054008,0.117458746,-0.06508371
13,1437236129995,0.10595858,0.1272326,-0.06661087
14,1437236130015,0.110845506,0.12112394,-0.06325111
15,1437236130026,0.11909218,0.10676861,-0.06569457
16,1437236130049,0.12703344,0.10615774,-0.07241409
17,1437236130066,0.121535644,0.11104466,-0.07546842
18,1437236130086,0.121230215,0.12662172,-0.07485755
19,1437236130178,0.12703344,0.120513074,-0.07149779
20,1437236130179,0.12947689,0.11073923,-0.07027607
21,1437236130180,0.12703344,0.1104338,-0.0669163
22,1437236130181,0.11817589,0.12662172,-0.075162984
23,1437236130186,0.11817589,0.12875976,-0.07027607
24,1437236130207,0.123062804,0.11654245,-0.06752717
25,1437236130227,0.12489541,0.104325145,-0.06722174
26,1437236130247,0.11787045,0.11104466,-0.07027607
27,1437236130269,0.11237267,0.1235674,-0.07455212
28,1437236130287,0.1117618,0.12662172,-0.06722174
29,1437236130307,0.12061935,0.11715332,-0.06661087
30,1437236130329,0.122757375,0.10982293,-0.06661087
31,1437236130347,0.11695416,0.114709854,-0.06966519
32,1437236130367,0.110845506,0.12967604,-0.070886925
33,1437236130387,0.11237267,0.1235674,-0.06722174
34,1437236130407,0.11237267,0.10707404,-0.066305436
35,1437236130428,0.109623775,0.10829577,-0.067832604
36,1437236130448,0.11145637,0.114709854,-0.06813803
37,1437236130468,0.10290426,0.12204024,-0.06661087
38,1437236130486,0.10076623,0.11959678,-0.06264025
39,1437236130507,0.099544495,0.11837505,-0.06325111
40,1437236130529,0.099544495,0.11990221,-0.06569457
41,1437236130561,0.10076623,0.12845433,-0.06264025
42,1437236130567,0.10259882,0.12539999,-0.066305436
43,1437236130608,0.10779118,0.11684789,-0.06722174
44,1437236130611,0.11145637,0.102797985,-0.06661087
45,1437236130636,0.11634329,0.1086012,-0.06844346
46,1437236130649,0.112678096,0.11959678,-0.07180323
47,1437236130666,0.11145637,0.1226511,-0.077911876
48,1437236130686,0.11573243,0.110128365,-0.07485755
49,1437236130709,0.12184108,0.10921207,-0.07333039
50,1437236130728,0.12489541,0.11287726,-0.076690145
51,1437236130749,0.12214652,0.11959678,-0.07424669
52,1437236130830,0.122757375,0.111655526,-0.075162984
53,1437236130851,0.11695416,0.10065995,-0.06997063
54,1437236130852,0.11420526,0.111655526,-0.06966519
55,1437236130853,0.11420526,0.12509456,-0.07119236
56,1437236130854,0.11695416,0.13334125,-0.072108656
57,1437236130882,0.12550627,0.12814888,-0.06966519
58,1437236130895,0.12917146,0.10707404,-0.07333039
59,1437236130907,0.12794973,0.104325145,-0.076690145
60,1437236130928,0.12550627,0.11654245,-0.07577385
61,1437236130948,0.11695416,0.12142937,-0.07455212
62,1437236130967,0.120924786,0.11226639,-0.07577385
