id,attr_time,attr_x,attr_y,attr_z
1,1437992082045,0.061059967,0.006268002,-0.026811669
2,1437992082062,0.057089344,0.010849491,-0.02100845
3,1437992082083,0.052202422,0.020928767,-0.014594365
4,1437992082105,0.046399202,0.02245593,0.000982698
5,1437992082123,0.050369825,0.010849491,-0.010318307
6,1437992082142,0.04395574,0.0093223285,-0.028644266
7,1437992082162,0.0473155,0.010544058,-0.034447484
8,1437992082183,0.0473155,0.016958144,-0.029865995
9,1437992082204,0.044261172,0.023983095,-0.02925513
10,1437992082223,0.04609377,0.023983095,-0.02558994
11,1437992082243,0.04609377,0.018790739,-0.024979074
12,1437992082262,0.04609377,0.019707037,-0.022841046
13,1437992082283,0.047010068,0.017874442,-0.019481286
14,1437992082303,0.047010068,0.01756901,-0.020397585
15,1437992082322,0.044261172,0.026426554,-0.020092152
16,1437992082354,0.049148094,0.030702611,-0.014288932
17,1437992082361,0.052507855,0.027342852,-0.012150904
18,1437992082382,0.058616508,0.027648285,-0.012761768
19,1437992082401,0.06961208,0.024593959,-0.009707442
20,1437992082424,0.07694246,0.0212342,-0.013067201
21,1437992082443,0.07969136,0.019707037,-0.018259555
22,1437992082462,0.08610544,0.010238626,-0.01887042
23,1437992082481,0.08977063,0.010238626,-0.0115400385
24,1437992082502,0.09007607,0.0093223285,-0.0054313857
25,1437992082523,0.09526842,0.009016896,-0.00482052
26,1437992082544,0.09251953,0.013598384,-0.0032933578
27,1437992082565,0.09862818,0.004740839,-0.012761768
28,1437992082583,0.09893361,-0.0059493035,-0.001155328
29,1437992082603,0.100460775,-0.0025895443,0.0061750524
30,1437992082623,0.094657555,0.0041299732,0.0058696195
31,1437992082644,0.094962984,0.015125548,0.009229381
32,1437992082666,0.08671631,0.023677662,0.009840246
33,1437992082684,0.081829384,0.026426554,0.006785918
34,1437992082705,0.07419357,0.029480882,0.0034261607
35,1437992082722,0.06716862,0.03406237,0.0031207278
36,1437992082744,0.057089344,0.03131348,0.0034261607
37,1437992082765,0.054340452,0.02337223,-0.002987925
38,1437992082784,0.051286124,0.023066796,-0.006347684
39,1437992082805,0.051286124,0.02612112,-0.0115400385
40,1437992082824,0.045788337,0.021539632,-0.023146477
41,1437992082844,0.046399202,0.02581569,-0.032920323
42,1437992082865,0.039068818,0.025510257,-0.028644266
43,1437992082885,0.038457952,0.02337223,-0.02558994
44,1437992082903,0.043650307,0.019707037,-0.023757342
45,1437992082928,0.046399202,0.02612112,-0.01978672
46,1437992082956,0.049148094,0.032535207,-0.018259555
47,1437992082967,0.050675258,0.02581569,-0.010318307
48,1437992083056,0.050675258,0.026426554,-0.0017661937
49,1437992083057,0.05098069,0.027648285,0.004647892
50,1437992083058,0.050064392,0.028870016,0.0034261607
51,1437992083059,0.057089344,0.03406237,0.0031207278
52,1437992083066,0.060754534,0.039560158,-0.00084989704
53,1437992083083,0.057394776,0.042003617,-0.008485712
54,1437992083132,0.057394776,0.036811262,-0.011845471
55,1437992083133,0.058616508,0.038949292,-0.01764869
56,1437992083154,0.059838235,0.03406237,-0.0280334
57,1437992083163,0.063198,0.031618908,-0.033225752
58,1437992083183,0.065641455,0.026426554,-0.035669215
59,1437992083204,0.064419724,0.02337223,-0.032309458
60,1437992083224,0.06472516,0.02703742,-0.03139316
61,1437992083244,0.060754534,0.03284064,-0.019481286
62,1437992083264,0.058311075,0.0371167,-0.01642696
63,1437992083283,0.061670832,0.03192434,-0.016732393
64,1437992083304,0.059838235,0.026426554,-0.022841046
65,1437992083324,0.053729586,0.029786315,-0.02100845
66,1437992083344,0.05556218,0.035284102,-0.013067201
67,1437992083363,0.052507855,0.035894968,-0.01062374
68,1437992083383,0.047926366,0.033451505,-0.012456335
69,1437992083403,0.044261172,0.038338427,-0.011234606
70,1437992083425,0.040595982,0.031618908,-0.010929173
71,1437992083443,0.035098195,0.035284102,-0.0026824921
72,1437992083466,0.037541658,0.030091748,-0.010318307
73,1437992083486,0.041206848,0.026426554,-0.018259555
74,1437992083506,0.046704635,0.02612112,-0.020703018
75,1437992083524,0.044872038,0.020317903,-0.025895372
76,1437992083545,0.046399202,0.020623336,-0.030171428
77,1437992083564,0.04609377,0.021539632,-0.029865995
78,1437992083584,0.048231795,0.01420925,-0.023146477
79,1437992083607,0.04242858,0.019096171,-0.018259555
80,1437992083627,0.036930792,0.01543098,-0.013067201
81,1437992083647,0.036625355,0.023066796,-0.006958548
82,1437992083666,0.039068818,0.019401604,0.004342459
83,1437992083689,0.04884266,0.0212342,0.009534813
84,1437992083761,0.051591557,0.030702611,0.004953325
85,1437992083763,0.056173045,0.033451505,0.0058696195
86,1437992083764,0.055867612,0.032229774,0.0012881309
87,1437992083765,0.05892194,0.030091748,-0.0020716265
88,1437992083784,0.057394776,0.02917545,-0.010012874
89,1437992083807,0.058616508,0.030091748,-0.014288932
90,1437992083823,0.057089344,0.032535207,-0.013372634
91,1437992083843,0.053729586,0.027648285,-0.009707442
92,1437992083864,0.05678391,0.02825915,-0.01062374
93,1437992083885,0.06350343,0.026426554,-0.0057368185
94,1437992083905,0.06777948,0.022761364,-0.006653117
95,1437992083926,0.071139246,0.029480882,-0.008791145
96,1437992083951,0.063198,0.03406237,-0.0026824921
97,1437992083966,0.061059967,0.03497867,-0.0005444642
98,1437992083983,0.055256747,0.024899391,0.0052587576
99,1437992084005,0.052507855,0.029786315,0.0055641904
100,1437992084023,0.054035015,0.04291992,0.009840246
101,1437992084045,0.04975896,0.037422128,0.0077022165
102,1437992084066,0.042123146,0.040781885,-0.0020716265
103,1437992084087,0.040595982,0.036505833,-0.013067201
104,1437992084104,0.037541658,0.035894968,-0.010318307
105,1437992084124,0.036930792,0.036811262,-0.0020716265
106,1437992084145,0.040901415,0.03986559,-0.0032933578
107,1437992084166,0.043344874,0.039254725,-0.0026824921
108,1437992084187,0.04853723,0.038949292,-0.016732393
109,1437992084204,0.04609377,0.034673236,-0.02100845
110,1437992084223,0.046704635,0.034367803,-0.028338833
111,1437992084244,0.037847087,0.040781885,-0.021924747
112,1437992084271,0.029294975,0.041087322,-0.01887042
113,1437992084288,0.030822137,0.034367803,-0.015816094
114,1437992084308,0.027767811,0.031008044,-0.014899797
115,1437992084324,0.031738438,0.025204824,-0.005125953
116,1437992084343,0.035098195,0.022150498,0.0015935637
117,1437992084363,0.04609377,0.024288528,0.0034261607
118,1437992084384,0.05464588,0.025204824,0.0031207278
119,1437992084406,0.056173045,0.02703742,0.007091351
120,1437992084511,0.05189699,0.028564584,0.0052587576
121,1437992084512,0.04609377,0.027648285,0.0018989965
122,1437992084513,0.0473155,0.027342852,-0.0032933578
123,1437992084514,0.04853723,0.02825915,-0.006347684
124,1437992084515,0.04853723,0.024593959,-0.009096578
125,1437992084533,0.052813288,0.023983095,-0.014288932
126,1437992084546,0.055867612,0.019401604,-0.014899797
127,1437992084564,0.06350343,0.016347278,-0.015816094
128,1437992084584,0.063198,0.020317903,-0.013983499
129,1437992084607,0.0613654,0.02612112,-0.006347684
130,1437992084636,0.061976265,0.030397179,-0.002987925
131,1437992084644,0.06655775,0.022761364,0.000982698
132,1437992084664,0.06472516,0.023677662,0.0037315935
133,1437992084684,0.06594689,0.02825915,0.006480485
134,1437992084704,0.064419724,0.028564584,0.0037315935
135,1437992084725,0.058005642,0.027342852,-0.0054313857
136,1437992084747,0.05464588,0.02337223,-0.01642696
137,1437992084767,0.04975896,0.026731987,-0.01764869
138,1437992084813,0.047926366,0.02825915,-0.018564988
139,1437992084814,0.052507855,0.034673236,-0.01642696
140,1437992084825,0.04242858,0.035894968,-0.014288932
141,1437992084845,0.047620934,0.038949292,-0.013372634
142,1437992084866,0.045482904,0.035894968,-0.017343257
143,1437992084887,0.038457952,0.034673236,-0.023146477
144,1437992084908,0.039068818,0.033146072,-0.023757342
145,1437992084927,0.038457952,0.035284102,-0.021619314
146,1437992084951,0.033876464,0.036200397,-0.015510662
147,1437992084973,0.034181897,0.03192434,-0.011234606
148,1437992084984,0.036319926,0.027342852,-0.008180279
149,1437992085005,0.037541658,0.030397179,-0.0054313857
150,1437992085024,0.03448733,0.030091748,-0.0035987906
151,1437992085046,0.0323493,0.03131348,-0.005125953
152,1437992085066,0.035403628,0.028870016,-0.0075694136
153,1437992085089,0.037847087,0.032229774,-0.008485712
154,1437992085110,0.04242858,0.034367803,-0.008180279
155,1437992085129,0.044261172,0.03192434,-0.004515087
156,1437992085145,0.045482904,0.028870016,-0.009402011
157,1437992085170,0.047620934,0.030397179,-0.01764869
158,1437992085217,0.044566605,0.02612112,-0.031087726
159,1437992085219,0.054340452,0.01756901,-0.02925513
160,1437992085235,0.06289256,0.012682087,-0.034752917
161,1437992085244,0.06808492,0.011154924,-0.03628008
162,1437992085270,0.059532806,0.0010756478,-0.015816094
163,1437992085289,0.057394776,-0.001367813,-0.0115400385
164,1437992085304,0.05098069,-0.009309063,-0.014288932
165,1437992085327,0.047010068,-0.001367813,-0.01978672
166,1437992085345,0.04395574,0.004435406,-0.020397585
167,1437992085370,0.04242858,0.019096171,-0.022535613
168,1437992085389,0.04853723,0.018485306,-0.020703018
169,1437992085406,0.047620934,0.018790739,-0.02345191
170,1437992085425,0.047010068,0.023677662,-0.02223018
171,1437992085447,0.038763385,0.02917545,-0.022535613
172,1437992085468,0.038763385,0.024593959,-0.017954122
173,1437992085489,0.046704635,0.03192434,-0.015816094
174,1437992085507,0.058616508,0.02825915,-0.022841046
175,1437992085527,0.054951314,0.014514683,-0.024062775
176,1437992085547,0.057089344,0.018179875,-0.028338833
177,1437992085567,0.055867612,0.020623336,-0.021313883
178,1437992085589,0.061059967,0.020623336,-0.025895372
179,1437992085608,0.042734012,0.0038245404,-0.017037826
180,1437992085628,0.02532435,0.0050462717,-0.012456335
181,1437992085648,0.017993968,0.012376655,-0.017037826
182,1437992085670,0.028073244,0.021845065,-0.01887042
183,1437992085691,0.036014494,0.023983095,-0.024368208
184,1437992085710,0.041817714,0.025510257,-0.023146477
185,1437992085727,0.052813288,0.026426554,-0.014899797
186,1437992085745,0.056173045,0.033756938,-0.010929173
187,1437992085765,0.05189699,0.02917545,-0.012150904
188,1437992085785,0.044872038,0.02612112,-0.013983499
189,1437992085812,0.043344874,0.02825915,-0.01764869
190,1437992085827,0.041817714,0.02703742,-0.016121527
191,1437992085846,0.042123146,0.02337223,-0.019175854
192,1437992085866,0.051286124,0.012682087,-0.013372634
193,1437992087371,0.050675258,0.012682087,-0.016732393
194,1437992087372,0.051286124,0.020623336,-0.014899797
195,1437992087373,0.048231795,0.019401604,-0.013067201
196,1437992087374,0.05892194,0.013598384,-0.009707442
197,1437992087375,0.059532806,-0.00014608353,-0.017343257
198,1437992087376,0.056478478,0.010544058,-0.017343257
199,1437992087377,0.053729586,0.021845065,-0.009707442
200,1437992087378,0.05556218,0.024288528,-0.008180279
201,1437992087379,0.052202422,0.018485306,-0.012761768
202,1437992087380,0.049453527,0.024288528,-0.013678066
203,1437992087381,0.046399202,0.026426554,-0.014594365
204,1437992087382,0.045482904,0.028870016,-0.009402011
205,1437992087383,0.050369825,0.027342852,-0.009402011
206,1437992087384,0.05311872,0.023677662,-0.02100845
207,1437992087385,0.061976265,0.0212342,-0.02345191
208,1437992087386,0.06655775,0.014820116,-0.02345191
209,1437992087387,0.06655775,0.01543098,-0.038112678
210,1437992087388,0.07083381,0.014514683,-0.04513763
211,1437992087389,0.061670832,0.008100597,-0.0429996
212,1437992087390,0.06503059,0.0071842996,-0.036585514
213,1437992087391,0.0613654,0.004435406,-0.02925513
214,1437992087392,0.0604491,0.010849491,-0.027117101
215,1437992087393,0.058616508,0.011460356,-0.021619314
216,1437992087394,0.057089344,0.011460356,-0.02558994
217,1437992087395,0.05311872,0.022150498,-0.020397585
218,1437992087396,0.04975896,0.024899391,-0.024062775
219,1437992087397,0.050675258,0.033146072,-0.027422534
220,1437992087398,0.04884266,0.033451505,-0.03139316
221,1437992087399,0.04884266,0.031618908,-0.027422534
222,1437992087400,0.04884266,0.029786315,-0.03139316
223,1437992087401,0.051591557,0.02612112,-0.025284506
224,1437992087402,0.05464588,0.02917545,-0.027117101
225,1437992087403,0.05311872,0.033756938,-0.027422534
226,1437992087404,0.047926366,0.03192434,-0.017343257
227,1437992087405,0.05464588,0.034673236,-0.020092152
228,1437992087406,0.050369825,0.02337223,-0.017954122
229,1437992087407,0.052813288,0.02825915,-0.0115400385
230,1437992087408,0.050064392,0.033451505,-0.005125953
231,1437992087409,0.050064392,0.03497867,-0.0115400385
232,1437992087410,0.044872038,0.03406237,-0.019481286
233,1437992087411,0.03815252,0.02825915,-0.02345191
234,1437992087412,0.032960165,0.032535207,-0.019175854
235,1437992087413,0.02990584,0.036505833,-0.02223018
236,1437992087414,0.033265598,0.038032994,-0.022841046
237,1437992087415,0.036930792,0.040171023,-0.021619314
238,1437992087416,0.04242858,0.038949292,-0.028338833
239,1437992087417,0.04303944,0.031008044,-0.026506238
240,1437992087418,0.042734012,0.029480882,-0.030171428
241,1437992087419,0.04242858,0.031008044,-0.030171428
242,1437992087420,0.04853723,0.028564584,-0.025895372
243,1437992087421,0.054035015,0.0212342,-0.022535613
244,1437992087422,0.05311872,0.019707037,-0.02223018
245,1437992087423,0.054951314,0.021845065,-0.020092152
246,1437992087424,0.056173045,0.025204824,-0.015816094
247,1437992087425,0.057394776,0.026731987,-0.01642696
248,1437992087426,0.05892194,0.02581569,-0.019481286
249,1437992087427,0.059532806,0.03192434,-0.015510662
250,1437992087428,0.059838235,0.033146072,-0.021619314
251,1437992087429,0.0613654,0.0371167,-0.02558994
252,1437992087430,0.05678391,0.034367803,-0.02467364
253,1437992087431,0.055256747,0.03192434,-0.031698592
254,1437992087432,0.05556218,0.03284064,-0.020397585
255,1437992087433,0.050064392,0.030702611,-0.020703018
256,1437992087434,0.0473155,0.034367803,-0.01520523
257,1437992087435,0.043650307,0.040781885,-0.002987925
258,1437992087436,0.050369825,0.036200397,-0.004515087
259,1437992087437,0.046704635,0.02581569,-0.0023770593
260,1437992087438,0.039679684,0.032229774,-0.0026824921
261,1437992087439,0.03723622,0.039560158,0.0018989965
262,1437992087440,0.038457952,0.040171023,0.002815295
263,1437992087441,0.036930792,0.044752512,-0.008180279
264,1437992087442,0.028378677,0.041087322,-0.010929173
